X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-117.888332667179,34.0895899568026,12661,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 154 (Battalion 16 Headquarters),401 N. Second Ave.,,Covina,CA,"Monday through Sunday, 24 hours per day.",(626) 974-8331,,,,13374,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91723,http://egis3.lacounty.gov/lms/?p=13374,publish,34.08958999,-117.88833261,,2017/03/28 09:02:53+00,,6595480.63076814,1855002.6957829
-118.566529266349,34.4540161360563,12665,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 156,24505 Copper Hill Dr.,,Santa Clarita,CA,"Monday through Sunday, 24 hours per day.",(661) 257-6734 ,www.fire.lacounty.gov,,,13375,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91354,http://egis3.lacounty.gov/lms/?p=13375,publish,34.45401617,-118.56652921,,2017/03/10 12:38:09+00,,6390886.72532421,1988086.75474548
-118.410154816812,34.6179243358585,12668,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 157,15921 Spunky Canyon Rd.,,Green Valley,CA,"Monday through Sunday, 24 hours per day.",(661) 724-3331 ,www.fire.lacounty.gov,,,13376,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91350,http://egis3.lacounty.gov/lms/?p=13376,publish,34.61792437,-118.41015476,,2017/03/24 10:10:48+00,,6438269.81690955,2047507.37310873
-118.306081355734,33.8834983675869,12671,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 158,1650 W. 162nd Street,,Gardena,CA,"Monday through Sunday, 24 hours per day.",(310) 217-8351,www.fire.lacounty.gov,,,13377,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90247,http://egis3.lacounty.gov/lms/?p=13377,publish,33.8834984,-118.3060813,,2017/03/31 10:44:56+00,,6468767.73458813,1780124.29337464
-118.314682365564,33.9089671473283,12674,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 159,2030 W. 135th Street,,Gardena,CA,"Monday through Sunday, 24 hours per day.",(310) 217-7066 ,www.fire.lacounty.gov,,,13378,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90249,http://egis3.lacounty.gov/lms/?p=13378,publish,33.90896718,-118.31468231,,2017/03/31 10:48:03+00,,6466186.15838647,1789400.99693406
-118.24740157642,33.9662885266664,12677,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 16,8010 Compton Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.",(323) 585-5002 ,www.fire.lacounty.gov,,,13379,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90001,http://egis3.lacounty.gov/lms/?p=13379,publish,33.96628856,-118.24740152,,2017/03/24 11:04:39+00,,6486652.48982905,1810204.37691514
-118.372952135942,33.9021407066945,12680,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 160,5323 W. Rosecrans Ave.,,Hawthorne,CA,"Monday through Sunday, 24 hours per day.",(310) 970-7974 ,www.fire.lacounty.gov,,,13380,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90250,http://egis3.lacounty.gov/lms/?p=13380,publish,33.90214074,-118.37295208,,2017/03/31 12:42:05+00,,6448496.19704731,1786977.19010189
-118.354427035817,33.9166890669398,12683,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 161  (Battalion 18 Headquarters),4475 W. El Segundo Blvd.,,Hawthorne,CA,"Monday through Sunday, 24 hours per day.",(310) 970-7972 ,www.fire.lacounty.gov,,,13381,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90250,http://egis3.lacounty.gov/lms/?p=13381,publish,33.9166891,-118.35442698,,2017/03/31 12:57:29+00,,6454136.37375905,1792251.30160089
-118.326857935544,33.9218834372487,12687,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 162,12151 Crenshaw Blvd.,,Hawthorne,CA,"Monday through Sunday, 24 hours per day.",(310) 970-7973 ,www.fire.lacounty.gov,,,13382,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90250,http://egis3.lacounty.gov/lms/?p=13382,publish,33.92188347,-118.32685788,,2017/03/31 13:00:31+00,,6462507.01810697,1794113.29492414
-118.188523126147,33.9794293974275,12690,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 163,6320 Pine Ave.,,Bell,CA,"Monday through Sunday, 24 hours per day.",(323) 560-1571 ,www.fire.lacounty.gov,,,13383,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90201,http://egis3.lacounty.gov/lms/?p=13383,publish,33.97942943,-118.18852307,,2017/03/09 11:47:37+00,,6504514.73724097,1814947.89728373
-118.230584626161,33.9833449067806,12693,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 164  (Battalion 13 Headquarters),6301 S. Santa Fe Ave.,,Huntington Park,CA,"Monday through Sunday, 24 hours per day.",(323) 589-1350 ,www.fire.lacounty.gov,,,13384,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90255,http://egis3.lacounty.gov/lms/?p=13384,publish,33.98334494,-118.23058457,,2017/03/24 11:44:22+00,,6491766.0061768,1816399.41373764
-118.208551046531,33.9762709971032,12697,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 165,3255 Saturn Ave.,,Huntington Park,CA,"Monday through Sunday, 24 hours per day.",(323) 589-1311 ,www.fire.lacounty.gov,,,13385,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90255,http://egis3.lacounty.gov/lms/?p=13385,publish,33.97627103,-118.20855099,,2017/03/24 12:02:31+00,,6498440.38423222,1813810.48420423
-118.041783546466,34.0751751273212,12700,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 166  (Battalion 10 Headquarters),3615 Santa Anita Ave.,,El Monte,CA,"Monday through Sunday, 24 hours per day.",(626) 527-6940 ,www.fire.lacounty.gov,,,13386,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91731,http://egis3.lacounty.gov/lms/?p=13386,publish,34.07517516,-118.04178349,,2017/03/16 16:48:19+00,,6549017.07113639,1849740.71286856
-118.020803766843,34.0789774672305,12704,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 167,11567 Bryant Rd.,,El Monte,CA,"Monday through Sunday, 24 hours per day.",(626) 459-4115,www.fire.lacounty.gov,,,13387,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91731,http://egis3.lacounty.gov/lms/?p=13387,publish,34.0789775,-118.02080371,,2017/03/23 12:39:12+00,,6555370.64537147,1851122.47913389
-118.018431687233,34.0646013667667,12707,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 168,3207 Cogswell Rd.,,El Monte,CA,"Monday through Sunday, 24 hours per day.",(626) 459-4113 ,www.fire.lacounty.gov,,,13388,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91732,http://egis3.lacounty.gov/lms/?p=13388,publish,34.0646014,-118.01843163,,2017/03/23 12:42:31+00,,6556087.98842497,1845890.60114622
-118.011879637351,34.0955596269202,12710,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 169,5112 N. Peck Rd.,,El Monte,CA,"Monday through Sunday, 24 hours per day.",(626) 459-4114 ,www.fire.lacounty.gov,,,13389,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91732,http://egis3.lacounty.gov/lms/?p=13389,publish,34.09555966,-118.01187958,,2017/03/23 12:45:21+00,,6558073.72165821,1857156.60125197
-118.048884326535,33.9825096676198,12713,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 17,12006 Hadley St.,,Whittier,CA,"Monday through Sunday, 24 hours per day.",(562) 698-8455 ,www.fire.lacounty.gov,,,13390,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90601,http://egis3.lacounty.gov/lms/?p=13390,publish,33.9825097,-118.04888427,,2017/03/16 13:51:43+00,,6546850.34974806,1816018.87939373
-118.326880905698,33.9384040474742,12716,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 170,10701 S. Crenshaw Blvd. ,,Inglewood,CA,"Monday through Sunday, 24 hours per day.",(310) 419-2198 ,www.fire.lacounty.gov,,,13391,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90303,http://egis3.lacounty.gov/lms/?p=13391,publish,33.93840408,-118.32688085,,2018/05/10 10:03:43+00,,6462519.60075897,1800125.50599681
-118.356820545597,33.9647348970044,12719,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 171 (Battalion 20 Headquarters),141 W. Regent St.,,Inglewood,CA,"Monday through Sunday, 24 hours per day.",(310) 419-2160 (Primary),www.fire.lacounty.gov,,,13392,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90301,http://egis3.lacounty.gov/lms/?p=13392,publish,33.96473493,-118.35682049,,2017/04/03 09:35:06+00,,6453472.24844688,1809738.6996969
-118.35337838596,33.9762085468061,12723,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 172,810 Centinela Ave.,,Inglewood,CA,"Monday through Sunday, 24 hours per day.",(310) 419-2195 ,www.fire.lacounty.gov,,,13393,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90302,http://egis3.lacounty.gov/lms/?p=13393,publish,33.97620858,-118.35337833,,2018/05/09 15:27:06+00,,6454530.68366598,1813910.49155015
-118.326798095613,33.955720786803,12726,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 173,9001 S. Crenshaw Blvd. ,,Inglewood,CA,"Monday through Sunday, 24 hours per day.",(310) 419-2190,www.fire.lacounty.gov,,,13394,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90305,http://egis3.lacounty.gov/lms/?p=13394,publish,33.95572082,-118.32679804,,2017/04/03 09:41:37+00,,6462565.20729506,1806427.33164772
-118.355628286109,33.9379610469289,12729,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 18,4518 W. Lennox Blvd.,,Inglewood,CA,"Monday through Sunday, 24 hours per day.",(310) 671-5368 ,www.fire.lacounty.gov,,,13395,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90304,http://egis3.lacounty.gov/lms/?p=13395,publish,33.93796108,-118.35562823,,2017/04/03 09:26:36+00,,6453799.30159855,1799993.8924149
-117.736354697414,34.0655986768423,12732,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 183,708 N. San Antonio,,Pomona,CA,"Monday through Sunday, 24 hours per day.",(909) 620-2203 ,www.fire.lacounty.gov,,,13397,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91767,http://egis3.lacounty.gov/lms/?p=13397,publish,34.06559871,-117.73635464,,2017/03/24 15:23:13+00,,6641518.87038438,1846357.75145864
